Month,Count,Direction,Age Group,Sex
2020-11-01,349.0,Arrivals,30-34 Years,Female
2020-12-01,378.0,Arrivals,30-34 Years,Female
2021-01-01,330.0,Arrivals,30-34 Years,Female
2021-02-01,334.0,Arrivals,30-34 Years,Female
2021-03-01,380.0,Arrivals,30-34 Years,Female
2021-04-01,384.0,Arrivals,30-34 Years,Female
2021-05-01,350.0,Arrivals,30-34 Years,Female
2021-06-01,305.0,Arrivals,30-34 Years,Female
2021-07-01,351.0,Arrivals,30-34 Years,Female
2021-08-01,240.0,Arrivals,30-34 Years,Female
2021-09-01,250.0,Arrivals,30-34 Years,Female
2021-10-01,311.0,Arrivals,30-34 Years,Female
2021-11-01,278.0,Arrivals,30-34 Years,Female
2021-12-01,357.0,Arrivals,30-34 Years,Female
2022-01-01,267.0,Arrivals,30-34 Years,Female
2022-02-01,224.0,Arrivals,30-34 Years,Female
2022-03-01,437.0,Arrivals,30-34 Years,Female
2022-04-01,482.0,Arrivals,30-34 Years,Female
2022-05-01,534.0,Arrivals,30-34 Years,Female
2022-06-01,636.0,Arrivals,30-34 Years,Female
2022-07-01,821.0,Arrivals,30-34 Years,Female
2022-08-01,875.0,Arrivals,30-34 Years,Female
2022-09-01,1104.0,Arrivals,30-34 Years,Female
2022-10-01,906.0,Arrivals,30-34 Years,Female
2022-11-01,1256.0,Arrivals,30-34 Years,Female
2022-12-01,1321.0,Arrivals,30-34 Years,Female
2023-01-01,1157.0,Arrivals,30-34 Years,Female
2023-02-01,1496.0,Arrivals,30-34 Years,Female
2023-03-01,1855.0,Arrivals,30-34 Years,Female
2023-04-01,1218.0,Arrivals,30-34 Years,Female
2023-05-01,1456.0,Arrivals,30-34 Years,Female
2023-06-01,1475.0,Arrivals,30-34 Years,Female
2023-07-01,1242.0,Arrivals,30-34 Years,Female
2023-08-01,1621.0,Arrivals,30-34 Years,Female
2023-09-01,1457.0,Arrivals,30-34 Years,Female
2023-10-01,1321.0,Arrivals,30-34 Years,Female
2023-11-01,1177.0,Arrivals,30-34 Years,Female
2023-12-01,1059.0,Arrivals,30-34 Years,Female
2024-01-01,975.0,Arrivals,30-34 Years,Female
2024-02-01,1121.0,Arrivals,30-34 Years,Female
2024-03-01,993.0,Arrivals,30-34 Years,Female
2024-04-01,702.0,Arrivals,30-34 Years,Female
2024-05-01,742.0,Arrivals,30-34 Years,Female
2024-06-01,854.0,Arrivals,30-34 Years,Female
2024-07-01,779.0,Arrivals,30-34 Years,Female
2024-08-01,794.0,Arrivals,30-34 Years,Female
2024-09-01,803.0,Arrivals,30-34 Years,Female
2024-10-01,858.0,Arrivals,30-34 Years,Female
2024-11-01,799.0,Arrivals,30-34 Years,Female
2024-12-01,767.0,Arrivals,30-34 Years,Female
2025-01-01,715.0,Arrivals,30-34 Years,Female
2025-02-01,1004.0,Arrivals,30-34 Years,Female
2025-03-01,775.0,Arrivals,30-34 Years,Female
2025-04-01,596.0,Arrivals,30-34 Years,Female
2025-05-01,740.0,Arrivals,30-34 Years,Female
2025-06-01,815.0,Arrivals,30-34 Years,Female
2025-07-01,845.0,Arrivals,30-34 Years,Female
2025-08-01,740.0,Arrivals,30-34 Years,Female
2025-09-01,845.0,Arrivals,30-34 Years,Female
2025-10-01,837.0,Arrivals,30-34 Years,Female
2025-11-01,778.0,Arrivals,30-34 Years,Female
2025-12-01,924.0,Arrivals,30-34 Years,Female
2026-01-01,864.0,Arrivals,30-34 Years,Female
2001-01-01,502.0,Arrivals,30-34 Years,Male
2001-02-01,488.0,Arrivals,30-34 Years,Male
2001-03-01,436.0,Arrivals,30-34 Years,Male
2001-04-01,453.0,Arrivals,30-34 Years,Male
2001-05-01,441.0,Arrivals,30-34 Years,Male
2001-06-01,483.0,Arrivals,30-34 Years,Male
2001-07-01,520.0,Arrivals,30-34 Years,Male
2001-08-01,485.0,Arrivals,30-34 Years,Male
2001-09-01,613.0,Arrivals,30-34 Years,Male
2001-10-01,690.0,Arrivals,30-34 Years,Male
2001-11-01,697.0,Arrivals,30-34 Years,Male
2001-12-01,784.0,Arrivals,30-34 Years,Male
2002-01-01,648.0,Arrivals,30-34 Years,Male
2002-02-01,669.0,Arrivals,30-34 Years,Male
2002-03-01,611.0,Arrivals,30-34 Years,Male
2002-04-01,494.0,Arrivals,30-34 Years,Male
2002-05-01,556.0,Arrivals,30-34 Years,Male
2002-06-01,565.0,Arrivals,30-34 Years,Male
2002-07-01,578.0,Arrivals,30-34 Years,Male
2002-08-01,688.0,Arrivals,30-34 Years,Male
2002-09-01,718.0,Arrivals,30-34 Years,Male
2002-10-01,708.0,Arrivals,30-34 Years,Male
2002-11-01,809.0,Arrivals,30-34 Years,Male
2002-12-01,845.0,Arrivals,30-34 Years,Male
2003-01-01,712.0,Arrivals,30-34 Years,Male
2003-02-01,678.0,Arrivals,30-34 Years,Male
2003-03-01,679.0,Arrivals,30-34 Years,Male
2003-04-01,515.0,Arrivals,30-34 Years,Male
2003-05-01,500.0,Arrivals,30-34 Years,Male
2003-06-01,558.0,Arrivals,30-34 Years,Male
2003-07-01,574.0,Arrivals,30-34 Years,Male
2003-08-01,595.0,Arrivals,30-34 Years,Male
2003-09-01,668.0,Arrivals,30-34 Years,Male
2003-10-01,681.0,Arrivals,30-34 Years,Male
2003-11-01,700.0,Arrivals,30-34 Years,Male
2003-12-01,805.0,Arrivals,30-34 Years,Male
2004-01-01,623.0,Arrivals,30-34 Years,Male
2004-02-01,673.0,Arrivals,30-34 Years,Male
2004-03-01,518.0,Arrivals,30-34 Years,Male
2004-04-01,414.0,Arrivals,30-34 Years,Male
2004-05-01,430.0,Arrivals,30-34 Years,Male
2004-06-01,458.0,Arrivals,30-34 Years,Male
2004-07-01,448.0,Arrivals,30-34 Years,Male
2004-08-01,511.0,Arrivals,30-34 Years,Male
2004-09-01,578.0,Arrivals,30-34 Years,Male
2004-10-01,603.0,Arrivals,30-34 Years,Male
2004-11-01,683.0,Arrivals,30-34 Years,Male
2004-12-01,854.0,Arrivals,30-34 Years,Male
2005-01-01,630.0,Arrivals,30-34 Years,Male
2005-02-01,581.0,Arrivals,30-34 Years,Male
2005-03-01,512.0,Arrivals,30-34 Years,Male
2005-04-01,488.0,Arrivals,30-34 Years,Male
2005-05-01,499.0,Arrivals,30-34 Years,Male
2005-06-01,498.0,Arrivals,30-34 Years,Male
2005-07-01,469.0,Arrivals,30-34 Years,Male
2005-08-01,498.0,Arrivals,30-34 Years,Male
2005-09-01,530.0,Arrivals,30-34 Years,Male
2005-10-01,599.0,Arrivals,30-34 Years,Male
2005-11-01,609.0,Arrivals,30-34 Years,Male
2005-12-01,760.0,Arrivals,30-34 Years,Male
2006-01-01,637.0,Arrivals,30-34 Years,Male
2006-02-01,567.0,Arrivals,30-34 Years,Male
2006-03-01,553.0,Arrivals,30-34 Years,Male
2006-04-01,442.0,Arrivals,30-34 Years,Male
2006-05-01,473.0,Arrivals,30-34 Years,Male
2006-06-01,486.0,Arrivals,30-34 Years,Male
2006-07-01,488.0,Arrivals,30-34 Years,Male
2006-08-01,554.0,Arrivals,30-34 Years,Male
2006-09-01,638.0,Arrivals,30-34 Years,Male
2006-10-01,611.0,Arrivals,30-34 Years,Male
2006-11-01,737.0,Arrivals,30-34 Years,Male
2006-12-01,796.0,Arrivals,30-34 Years,Male
2007-01-01,629.0,Arrivals,30-34 Years,Male
2007-02-01,638.0,Arrivals,30-34 Years,Male
2007-03-01,606.0,Arrivals,30-34 Years,Male
2007-04-01,474.0,Arrivals,30-34 Years,Male
2007-05-01,430.0,Arrivals,30-34 Years,Male
2007-06-01,493.0,Arrivals,30-34 Years,Male
2007-07-01,501.0,Arrivals,30-34 Years,Male
2007-08-01,608.0,Arrivals,30-34 Years,Male
2007-09-01,613.0,Arrivals,30-34 Years,Male
2007-10-01,607.0,Arrivals,30-34 Years,Male
2007-11-01,647.0,Arrivals,30-34 Years,Male
2007-12-01,757.0,Arrivals,30-34 Years,Male
2008-01-01,623.0,Arrivals,30-34 Years,Male
2008-02-01,709.0,Arrivals,30-34 Years,Male
2008-03-01,629.0,Arrivals,30-34 Years,Male
2008-04-01,533.0,Arrivals,30-34 Years,Male
2008-05-01,538.0,Arrivals,30-34 Years,Male
2008-06-01,533.0,Arrivals,30-34 Years,Male
2008-07-01,557.0,Arrivals,30-34 Years,Male
2008-08-01,591.0,Arrivals,30-34 Years,Male
2008-09-01,577.0,Arrivals,30-34 Years,Male
2008-10-01,610.0,Arrivals,30-34 Years,Male
2008-11-01,627.0,Arrivals,30-34 Years,Male
2008-12-01,708.0,Arrivals,30-34 Years,Male
2009-01-01,616.0,Arrivals,30-34 Years,Male
2009-02-01,619.0,Arrivals,30-34 Years,Male
2009-03-01,484.0,Arrivals,30-34 Years,Male
2009-04-01,398.0,Arrivals,30-34 Years,Male
2009-05-01,405.0,Arrivals,30-34 Years,Male
2009-06-01,384.0,Arrivals,30-34 Years,Male
2009-07-01,414.0,Arrivals,30-34 Years,Male
2009-08-01,427.0,Arrivals,30-34 Years,Male
2009-09-01,490.0,Arrivals,30-34 Years,Male
2009-10-01,476.0,Arrivals,30-34 Years,Male
2009-11-01,504.0,Arrivals,30-34 Years,Male
2009-12-01,614.0,Arrivals,30-34 Years,Male
2010-01-01,500.0,Arrivals,30-34 Years,Male
2010-02-01,490.0,Arrivals,30-34 Years,Male
2010-03-01,391.0,Arrivals,30-34 Years,Male
2010-04-01,328.0,Arrivals,30-34 Years,Male
2010-05-01,321.0,Arrivals,30-34 Years,Male
2010-06-01,372.0,Arrivals,30-34 Years,Male
2010-07-01,443.0,Arrivals,30-34 Years,Male
2010-08-01,413.0,Arrivals,30-34 Years,Male
2010-09-01,471.0,Arrivals,30-34 Years,Male
2010-10-01,507.0,Arrivals,30-34 Years,Male
2010-11-01,515.0,Arrivals,30-34 Years,Male
2010-12-01,652.0,Arrivals,30-34 Years,Male
2011-01-01,486.0,Arrivals,30-34 Years,Male
2011-02-01,540.0,Arrivals,30-34 Years,Male
2011-03-01,468.0,Arrivals,30-34 Years,Male
2011-04-01,368.0,Arrivals,30-34 Years,Male
2011-05-01,381.0,Arrivals,30-34 Years,Male
2011-06-01,358.0,Arrivals,30-34 Years,Male
2011-07-01,412.0,Arrivals,30-34 Years,Male
2011-08-01,500.0,Arrivals,30-34 Years,Male
2011-09-01,529.0,Arrivals,30-34 Years,Male
2011-10-01,512.0,Arrivals,30-34 Years,Male
2011-11-01,509.0,Arrivals,30-34 Years,Male
2011-12-01,592.0,Arrivals,30-34 Years,Male
2012-01-01,523.0,Arrivals,30-34 Years,Male
2012-02-01,579.0,Arrivals,30-34 Years,Male
2012-03-01,486.0,Arrivals,30-34 Years,Male
2012-04-01,373.0,Arrivals,30-34 Years,Male
2012-05-01,395.0,Arrivals,30-34 Years,Male
2012-06-01,445.0,Arrivals,30-34 Years,Male
2012-07-01,424.0,Arrivals,30-34 Years,Male
2012-08-01,497.0,Arrivals,30-34 Years,Male
2012-09-01,572.0,Arrivals,30-34 Years,Male
2012-10-01,570.0,Arrivals,30-34 Years,Male
2012-11-01,553.0,Arrivals,30-34 Years,Male
2012-12-01,655.0,Arrivals,30-34 Years,Male
2013-01-01,580.0,Arrivals,30-34 Years,Male
2013-02-01,582.0,Arrivals,30-34 Years,Male
2013-03-01,517.0,Arrivals,30-34 Years,Male
2013-04-01,467.0,Arrivals,30-34 Years,Male
2013-05-01,417.0,Arrivals,30-34 Years,Male
2013-06-01,484.0,Arrivals,30-34 Years,Male
2013-07-01,519.0,Arrivals,30-34 Years,Male
2013-08-01,551.0,Arrivals,30-34 Years,Male
2013-09-01,573.0,Arrivals,30-34 Years,Male
